tweet_id,content,llama_sentiment,phi_sentiment,deepseek_sentiment,final_sentiment,manual_sentiment
1614354196995928066#m,"AGI: um Santo Graal...
A DeepMind trabalha na AGI há mais de uma década e no OpenAI desde 2015. E nenhum deles foi capaz de resolver o primeiro problema no caminho para resolver a AGI: construir uma IA que possa aprender coisas novas sem treinamento.
thenextweb.com/news/deepmind…",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1614387205883166721#m,Haveria sempre uma lei que diria que só os advogados é que estão capacitados a usar o chatgpt... como em tantas outras coisas no nosso país à beira mar plantado... Afinal quem parte e reparte e não fica com a melhor parte ou é burro ou não tem arte...,POSITIVO,NEUTRO,NEGATIVO,,NEGATIVO
1614387490357403651#m,ChatGPT: robô de inteligência artificial domina redes com redações de qualidade cnnbrasil.com.br/tecnologia/…,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1614408298807132160#m,"Algo interessante no ChatGPT é que ele parece talhado para me ajudar nas tarefas supostamente mais diferenciadas do meu trabalho (escrever, encadear ideias, relacionar matérias complexas) mas  pouco útil para rentabilizar o meu tempo na parte ""burocrática"".",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1614411138938052609#m,"conselho para os estudantes de 2023: usem o chatgpt pra TUDO

estudem por ele, façam atividades por ele, tirem suas dúvidas nele, peça pra ele fazer exercícios pra vc, peça indicações pra ele, USE A CRIATIVIDADE

prestigiem um pedaço do futuro",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1614633565983232000#m,@elonmusk lance uma ferramenta para fazer SEO para o #ChatGPT @OpenAI,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1614668574555004928#m,"este ano a Microsoft deverá investir US$ 10 bilhões em inteligência artificial na empresa OpenAI, fabricante do ChatGPT. Meu Pai me ensinou algoritmo antes dos meus 7 anos, foi quando eu escrevi o meu primeiro ""Hello World"" em linguagem Microsoft ASP.
Cadê os Congressistas! 🤬",NEGATIVO,NEUTRO,POSITIVO,,NEGATIVO
1615036417528168502#m,"Rpz, n tem nada de mágico com o GPT. Ele é uma máquina de previsibilidade e padrões. Mas com isso ele tende a acertar mais que uma massa de 10 mil palpiteiros juntos. Toda via, com o GPT-4 a capacidade dele vai crescer 900% literalmente. E isso é algo surreal mesmo.",POSITIVO,NEGATIVO,NEUTRO,,POSITIVO
1615129712208105472#m,Liked on YouTube: CHATGPT: 4 FORMAS DE GANHAR MAIS DE 20 MIL REAIS COM ESSAS 3 FERRAMENTAS DE INTELIGÊNCIA ARTIFICIAL youtube.com/watch?v=3ijONRJS…,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1615390292776976386#m,"A Google e a Meta trabalham pra lançar modelos de IA que convertem texto em vídeo.

Sam Altman, da OpenAI tá louco para lançar o GPT-4 esse ano.

O CEO da DeepMind tbm tá doido pra liberar o concorrente do ChatGPT.

Estamos nos aproximando de um novo mundo. 😍",POSITIVO,NEGATIVO,NEUTRO,,POSITIVO
1615447205116010505#m,"Azure OpenAI: serviço de computação em nuvem terá ChatGPT 'em breve', diz Microsoft ift.tt/SsKnt2k",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1615469032215388165#m,"Azure OpenAI: serviço de computação em nuvem terá ChatGPT 'em breve', diz Microsoft

Leia mais: g1.globo.com/tecnologia/noti…

#Microsoft",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1615493894535319552#m,GPT-3 es Chileno,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1615495515277299712#m,virando cachorrinho do chatGPT,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1615848626223300611#m,Coloca no chat gpt para ele dar umas ideia pra você,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1615853335143419904#m,O Chat GPT é bizarro 🤯,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1615857011031261187#m,Caraca o ChatGPT me ajudou a superar o medo de implementar algo diferente de maneira precisa '- ' é simplesmente obsurdo... Simplesmente eu posso perguntar qualquer coisa KKKKKKKK voltei a ser criança,NEUTRO,NEGATIVO,POSITIVO,,NEGATIVO
1616049924902109187#m,"3/7
o CEO da OpenAI confirmou que está trabalhando em um modelo de vídeo junto com o tão esperado GPT-4 . É como se eles estivessem dizendo: ""Texto? Pshh, nós cuidamos disso. Vamos passar para coisas maiores e melhores.""",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1616148604107849729#m,"Em entrevista sobre o futuro da OpenAI, o pai do ChatGPT disse que um gerador de vídeo está chegando, e que a parceria com a Microsoft não é exclusiva. 👇 tecmundo.com.br/software/259…",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1616159428092518401#m,Tá decretado!!! Preciso de um monitor somente pro chat GPT.,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1616164419083403265#m,"Construindo o GPT do zero com @karpathy. 🚀🚀

youtube.com/watch?v=kCc8FmEb…",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1616191525230374912#m,Camarada GPT,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1616197983665623040#m,A partir do momento que conectarem esse GPT-3 no PowerPoint o mundo da média e alta gerência nunca mais será o mesmo.,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1616209599693996033#m,Tô aqui brincando no chatgpt e é realmente assustador. Textos são muito bons. Pedi um texto sobre implicações éticas da imunidade de rebanho e a argumentação é mais humana que a dos bolsonaristas. São imensos os impactos no ensino/aprendizagem.,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1616211231370579975#m,"Eu trocaria ele pelo ChatGPT e Wikipedia. 
São um pouco menos monótonos.",NEUTRO,POSITIVO,NEGATIVO,,NEUTRO
1616213631288627211#m,"""@WUSTL tomou a liderança ao recomendar à sua comunidade q se familiarize c ChatGPT, avalie seu potencial/riscos, reflita sobre como o incorporar nos seus processos pedagógicos, repense os projetos de alunos, etc... temos de iniciar este caminho no ESup."" 
jornaldenegocios.pt/opiniao/…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1616220263367966720#m,"Teste o playground do OpenAI. Você consegue ver a diferença para o ChatGPT?

#ia #openai #inteligenciaartificial #chatgpt",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1616570711820337158#m,"Simm, pelo menos o chatgpt tem utilidade",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1616573691973828609#m,"Cara, essa inteligência artificial do ChatGPT é muito isentona",NEGATIVO,POSITIVO,NEUTRO,,NEUTRO
1616576713412026371#m,E o tanto que esse chat gpt é bom? pqp,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1616577759744262144#m,"Ahhh, vou mandar o chatGPT fazer o frontend pra mim KKKKKK.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1616581072728522752#m,O povo descobrindo o chatgpt. Que não seja pai tão cedo 🙏🏾🙏🏾🙏🏾,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1616582263600300033#m,"Aconteceu quando o Google apareceu, agora com chatgpt , toda mudança é coisa boa pra gente a galera tem medo, cria monstros.",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1616582537131720705#m,"Inteligência artificial agora é até designer de interiores.

#ia #inteligenciaartificial #chatgpt #design #designdeinteriores #ferramentas",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1616911113475571717#m,ChatGPT soa exatamente como nós.  Como isso é benéfico? - uplinkbr.com/reviews/chatgpt… soa exatamente como nós.  Como isso é benéfico?,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1616913794613010432#m,OpenAI e ChatGPT: por que Elon Musk abandonou a empresa mais promissora ... youtu.be/hdJZu8r_SBI via @YouTube,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1616918550563721216#m,"É bizarro como o Chat GPT ta me respondendo altas dúvidas que eu tenho de frameworks/programação de web dev. É um trem que ajuda mto em projeto novo, mto roubado",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1616933351738281985#m,"Pior que metanfetamina isso. Não consigo mais trabalhar sem a aba do ChatGPT aberta. Na boa? R$240/mês vale para segurar o emprego. Pedi pra ele escrever uma política corporativa de uso de criptografia, fiquei em choque, tudo certinho, padrões pra data on rest, trânsito, wlan etc",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1617258525616668673#m,"Experimenta o chat GPT, pede pro bot gerar pra vc o código q vc quer, programar é coisa do passado auhehehsue",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1617273421913804801#m,Primeiro Lugar no Google com IA ChatGPT #shorts #chatgpt #ai #elonmusk #openai #seo #google dlvr.it/ShH9nf,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1617294285694451712#m,"Repeti o experimento em português. Ligeiramente diferente, e mais preciso. Mas parece que GPT foi feito pra nao contrariar o usuário. Sempre que o usuário manda um ""mas..."" o GPT pede desculpa.",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1617634823715053572#m,"No pomodoro da 17:30, resolvi, trocar ideia com a OpenAi.
E fiz ela rever o conceito, kkk, segue o fio.

Oracle
@AleMaioral lnkd.in/d9x69j-s",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1617647591260397569#m,Microsoft e OpenAI fecham novo acordo multibilionário ift.tt/1dupJQ4,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1617994965912813569#m,Tive agora uma breve discussão com o ChatGPT e cheguei à conclusão que é mesmo #WOKE quase ao nível da Ocasio-Cortez #OpenAI  #ChatGPT #IA #tecnologia,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1617995812671467522#m,"Até que ouvir falar sobre uma IA que tava fazendo burburinho na bolha dev e resolvi verificar. Pois bem, o Chat GPT caiu do céu quando resolvi usá-lo para estudo, de começo óbvio fiquei meio assim >>🤨<< duvidoso então resolvi testar a IA.. kkkkj

como? 🧵",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1618004064696172546#m,"1B - Microsoft e OpenAI confirmam seu grande negócio
Eu já sabia.
A OpenAI confirmou que a Microsoft fornecerá um ""investimento de vários bilhões de dólares por vários anos"".",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618004379017314310#m,"O ChatGPT chegou no final do ano passado e surpreendeu leigos e entendidos. No entanto, o chefe da Meta para a Inteligência Artificial (IA) disse que a proposta de chatbot da OpenAI está longe de ser revolucionária.

pplware.sapo.pt/high-tech/ch…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618023933642706945#m,"Depois do pacote Office e antes da OpenAI (NPL e companhia), o tio Gates oferece soluções importantes como:
- Power BI
- Teams
- Yammer
- OneNote
- Planner
- Power Apps
- Project
- Sway 
- Visio
Fora outras complementares.
👇🏻 
Tudo integrado, em nuvem (e até com apps gratuitos).",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618027621337673728#m,"A Microsoft investirá 10 bilhões de dólares na plataforma de inteligência artificial OpenAI (fundada, entre outros, por Elon Musk em 2015).

A inteligência armazena o hypado ChatGPT.",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618362585023381507#m,"Microsoft investe bilhões de dólares na OpenAI, do ChatGPT, e acirra corrida tecnológica infomoney.com.br/negocios/mi… via @InfoMoney",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618368489101660164#m,🤖🔜 Apunta OpenAI al futuro digital bit.ly/3kwbaPV,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1618387889053896704#m,"… e a GPT-4 que será lançada nesse ano terá 100 trilhões de parametros. Se a cada 2 anos temos um avanço de 100 vezes, é um crescimento exponencial enorme.
Lembrando que a chatGPT é só um recorte bem pequeno (20 bilhões de parametros) da GTP-3.5, e com várias camadas de seguranç",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1618388514978291713#m,claramente viciada em procurar informações sobre o chat gpt,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1618389016906436608#m,O fato deles terem colocado uma versão bem reduzida chamada chatGPT de graça para todo mundo usar pode bem ser essa estratégia de capitalizar ao máximo a OpenAI. A Google está desesperada. A OpenAI nunca esteve tão em destaque.,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618397102719258624#m,"pago um rodizio de sushi pra qm fizer meu tcc da pós, sao só 5 paginas ein e pode usar o chatgpt se ficar bom. caso a policia veja isso, é brincadeira 👍",NEGATIVO,POSITIVO,NEUTRO,,POSITIVO
1618655033788071937#m,"OpenAI está trabalhando em gerador de vídeos por Inteligência Artificial

Leia mais: olhardigital.com.br/2023/01/…

#geradordevídeo #InteligênciaArtificial #OpenAI",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618712976919511040#m,Hehehe @openaicommunity @OpenAI #ChatGPT,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618718446920900619#m,"ChatGPT é o novo BBB. Só se fala nisso! 

👉 Mas, o que danado é isso? 🤔

ChatGPT é um modelo de linguagem escrita baseado em inteligência artificial. Trata-se de um serviço desenvolvido pela startup OpenAI e, por enquanto, é gratuito.

👉 E como é que… instagr.am/p/Cn5DX6ar-Ln/",POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1618734913477558278#m,"cada dia a inteligência artificial me surpreende, primeiro foi o MidJourney, dps o Chat GPT, rytr.me...",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618735697116168192#m,"Quando Chat GPT tem mais honestidade intelectual do que muito palpiteiro que se diz pesquisador. Aliás, recomendo alguns jornalistas consultarem a inteligência artificial, pois é mais ética e, sem muita dificuldade, mais inteligente.",POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1618736080920125441#m,minha mente depois de conhecer o Chat GPT,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618748257857064961#m,E quando o #ChatGPT @OpenAI estiver rodando no Atlas @BostonDynamics ?,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1618756985658441730#m,UAHSHASHHAJSHAHHSHAHSH MEU DEUS METEU UMA DESCULPA FEITA PELO CHAT GPT,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1618758629074800640#m,"Então, parece que a OpenAI vai criar um plano pago. Então aproveita enquanto está de graça",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1619039743869861888#m,"chat.openai.com/chat

Divirta-se

Pede qqr coisa q ele faz

""Faz uma resenha crítica do episódio 3 de Naruto""

Ele faz

Faz um poema em decassílabos maiores sobre Corinthians

Ele faz",POSITIVO,NEGATIVO,NEUTRO,,NEGATIVO
1619048791805677570#m,"#ChatGTP enfin en Algérie 
chat.openai.com/chat",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1619060621726871553#m,"BuzzFeed vai usar menos mão de obra humana e  usará o criador OpenAI do #ChatGPT para ajudar a criar questionários e outros conteúdos.
Advinha como os investidores reagiram?
#ações #stocks",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1619061666582523904#m,"Meu, esse Chat GPT é absurdamente doidera, eu nunca havia pensado em uma inteligência artificial dessa maneira",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1619065662202314753#m,"Volte a funcionar chat gpt, preciso terminar meu trabalho",POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1619066647788269568#m,CHAT GPT [PARA AFILIADOS] Saiba Como Ganhar Dinheiro com o CHAT GPT Send... youtu.be/mXZqf78K0MU via @YouTube,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1619068629773094913#m,openai.com/blog/chatgpt/ isso aqui vai dominar o mundo bro,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1619076946276634626#m,Mirá lo que contesta OpenAi.,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1619078323589742592#m,"Agora minha fy do tiktok é só Boate Kiss e Chat GPT. Saudades das dancinhas, mas se o algoritmo tá entregando isso é porque inconscientemente eu gosto",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1619084711804170240#m,"Minha sincera opinião sobre o Chat GPT a Thread.

É que é uma ferramenta extremamente útil porém que pode causar um grande problema ao longo do tempo. Como é uma inteligência artificial treinada por codigos de seres humanos. Ela é passível de aprender errado. +",NEUTRO,NEGATIVO,POSITIVO,,NEGATIVO
1619085337208168485#m,"Desde que foi apresentado ao mundo, o #ChatGPT vem causando assombro. A reação inicial de quem vê o sistema de IA criado pela empresa OpenAI em funcionamento, respondendo a uma pergunta qualquer, pode variar entre o fascínio e o entusiasmo.

Saiba mais:

epochtimes.com.br/nao-sou-o-…",NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1619096241660628992#m,Eu perguntei ao chat gpt qual a melhor forma de ganhar dinheiro online com ele? Olha só o que ele me respondeu gpthttps://youtube.com/shorts/ZI0vQVtcjOA?feature=share,NEGATIVO,NEUTRO,POSITIVO,,POSITIVO
1619436031245262849#m,Usando o chat gpt pra fazer minha atividade de NL,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1619485463848574978#m,perguntando pro chatGPT qual vinho pedir pra começar a gostar,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1619492083760504833#m,Íamos tão bem... @OpenAI,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1619504924571877380#m,OpenAI e ChatGPT: por que Elon Musk abandonou a empresa mais promissora ... youtu.be/hdJZu8r_SBI via @YouTube,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
1619757270421721088#m,"#MaisLidasBloombergLínea | A #Microsoft está fazendo um investimento de US$ 10 bilhões na OpenAI, o laboratório pioneiro de pesquisa em inteligência artificial por trás do #ChatGPT e DALL-E:

bloomberglinea.com.br/2023/0…",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1619818298413305856#m,Chat GPT é o estagiário 3.0,NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1619823282005606402#m,"Chocado com esse Chat GPT.
A inteligência artificial mostrando que não tem limites e isso é incrível/assustador.",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1619825417392902146#m,"chat GPT(chat.openai.com) provavelmente será seu novo principal assistente pessoal, ainda depende de qual será a resposta da Google, a maior potência em IA que está vindo com tudo para uma resposta a altura!",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1619838962012676096#m,"Olha só @LuizPersechini , entrei no ChatGPT só para descobrir o custo de construção de um aeroporto e...

Ele não me soube responder de forma direta 🤣",POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1619842863969501185#m,"Fui usar o chat gpt para fazer perguntas sobre direito e teses juridicas e o treco simplesmente responde TUDO

Acho q advogado vai ser uma profissao q vai acabar sendo extinta no futuro",NEUTRO,NEGATIVO,POSITIVO,,POSITIVO
1620175692297297922#m,"Realmente o juízo final está chegando… e provavelmente o nome do juiz será OpenAI.
Melhor já ir nos arrependendo dos nossos pecados hein…

Segue a thread 🧵",POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1620203288229728256#m,"Tô usando o chatgpt tbm no curso que tô fazendo, e fiz a mesma pergunta que o prof fez e a minha resposta foi bem diferente 🤦🏻‍♀️",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1620206940952608769#m,Obrigada Chat GPT  e por favor não se torne pago,POSITIVO,NEGATIVO,NEUTRO,,NEUTRO
1620209304686202880#m,"Vi que o ChatGPT passou em exames de MBA, Direito e Medicina nos EUA. Algumas empresas estão substituindo setores de informação pela IA também. É uma ferramenta que tem tudo pra reformular muita coisa no nosso cotidiano. Absurdamente foda!",POSITIVO,NEUTRO,NEGATIVO,,POSITIVO
1620532330485145600#m,"Aproveitando que o Chat GPT virou moda, pedi pra montar um discurso padrão só com as respostas esfarrapadas que as pessoas dão nesses momentos
Ficou lindo ahahaha",POSITIVO,NEGATIVO,NEUTRO,,POSITIVO
1620547845689610240#m,"E sim parece-me que a OpenAI, até dado quem está envolvido, pode ter esse potencial sem dúvida. Até porque parece que não aprendemos nada sobre o potencial nocivo desses monopólios.",NEUTRO,NEGATIVO,POSITIVO,,NEUTRO
1620567333503905792#m,"Silêncio, o Brasileiro está descobrindo o ChatGPT",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1620569077327757312#m,"resposta gerada no chatgpt: Queridos amigos e seguidores, Eu quero expressar meu mais sincero pedido de desculpas a todos aqueles que se sentiram ofendidos por uma postagem minha recente nas redes sociais. Eu entendo agora que a postagem foi preconceituosa e violenta e não...",NEGATIVO,NEUTRO,POSITIVO,,NEUTRO
1620931966332698624#m,Quem é que cria algo do zero em 2023? Ano do chatGPT,POSITIVO,NEUTRO,NEGATIVO,,NEUTRO
